LAT,LON,TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot,Batt_Volt_Avg
-14.28,-170.71,2019-06-13 10:30:00,185,12.96,35.61,27.83333333333333,87.9,0.0,1.28345184,356.0,0.032,479.2,0.4312463,
-14.28,-170.71,2019-06-13 10:45:00,186,13.16,37.49,28.833333333333332,81.0,0.0,0.9414662399999999,0.825,0.028,750.3,0.6752663,
-14.28,-170.71,2019-06-13 11:00:00,187,13.21,38.84,29.22222222222222,82.4,0.0,1.48909024,353.3,0.031,744.8,0.6702963,
-14.28,-170.71,2019-06-13 11:15:00,188,13.21,39.11,29.0,83.7,0.0,1.38269472,344.8,0.032,722.2,0.6500037,
-14.28,-170.71,2019-06-13 11:30:00,189,13.17,39.21,29.055555555555557,82.6,0.0,1.40683488,352.7,0.035,660.7,0.5946711,
-14.28,-170.71,2019-06-13 11:45:00,190,13.08,39.05,28.666666666666668,84.1,0.0,1.21997216,346.7,0.028,503.8,0.4534436,
-14.28,-170.71,2019-06-13 12:00:00,191,13.17,38.03,28.61111111111111,80.5,0.0,1.2718288,339.8,0.032,640.3,0.5762598,
-14.28,-170.71,2019-06-13 12:15:00,192,13.22,38.57,29.38888888888889,78.47,0.0,1.33486144,353.9,0.029,683.1,0.6148069,
-14.28,-170.71,2019-06-13 12:30:00,193,13.1,38.28,29.055555555555557,76.8,0.0,1.23517152,344.9,0.03,492.9,0.4436032,
-14.28,-170.71,2019-06-13 12:45:00,194,13.24,38.35,29.22222222222222,77.87,0.0,1.2968630399999999,347.0,0.035,713.9,0.6424838,
-14.28,-170.71,2019-06-13 13:00:00,195,13.19,38.57,29.333333333333332,75.25,0.0,1.24590048,346.9,0.029,606.8,0.5461609,
-14.28,-170.71,2019-06-13 13:15:00,196,13.15,38.44,29.22222222222222,78.25,0.0,1.02908608,351.3,0.028,557.3,0.5015557,
-14.28,-170.71,2019-06-13 13:30:00,197,13.28,39.1,29.77777777777778,74.51,0.0,1.38314176,350.4,0.029,754.7,0.6791891,
-14.28,-170.71,2019-06-13 13:45:00,198,13.27,39.24,29.444444444444443,76.86,0.0,1.41666976,343.9,0.032,716.6,0.6449249,
-14.28,-170.71,2019-06-13 14:00:00,199,13.24,39.12,29.11111111111111,76.64,0.0,1.1493398400000001,315.4,0.017,659.6,0.5936185,
-14.28,-170.71,2019-06-13 14:15:00,200,13.22,38.98,29.11111111111111,81.0,0.0,1.34424928,319.7,0.016,639.2,0.575262,
-14.28,-170.71,2019-06-13 14:30:00,201,13.22,38.65,29.166666666666668,78.04,0.0,1.27272288,349.8,0.026,650.8,0.5857038,
-14.28,-170.71,2019-06-13 14:45:00,202,13.19,38.42,29.0,80.1,0.0,1.6272256,345.1,0.029,650.4,0.5853702,
-14.28,-170.71,2019-06-13 15:00:00,203,13.2,38.21,28.61111111111111,79.96,0.0,1.9379184,341.0,0.028,629.4,0.5664414,
-14.28,-170.71,2019-06-13 15:15:00,204,13.15,37.93,28.77777777777778,82.5,0.0,1.55078176,328.6,0.028,552,0.4968291,
-14.28,-170.71,2019-06-13 15:30:00,205,13.13,37.31,28.72222222222222,79.17,0.0,1.35587232,350.5,0.022,522.7,0.4704444,
-14.28,-170.71,2019-06-13 15:45:00,206,13.1,36.99,28.72222222222222,80.2,0.0,0.9758883199999999,217.8,0.014,482.9,0.4345679,
-14.28,-170.71,2019-06-13 16:00:00,207,13.03,36.66,28.555555555555557,82.1,0.0,0.8949740799999999,305.3,0.013,398.1,0.3582831,
-14.28,-170.71,2019-06-13 16:15:00,208,13.02,35.94,28.111111111111107,85.0,0.0,1.4014703999999998,209.3,0.017,408.5,0.3676596,
-14.28,-170.71,2019-06-13 16:30:00,209,12.91,35.02,27.83333333333333,84.8,0.0,0.83015328,312.9,0.016,206,0.1853735,
-14.28,-170.71,2019-06-13 16:45:00,210,12.86,34.15,27.333333333333332,88.1,0.0,1.20521984,329.2,0.022,139.1,0.1252026,
-14.28,-170.71,2019-06-13 17:00:00,211,12.84,33.56,27.277777777777775,85.8,0.0,0.9736531199999999,276.8,0.016,123.3,0.1109972,
-14.28,-170.71,2019-06-13 17:15:00,212,12.82,33.19,27.22222222222222,87.1,0.0,0.75683872,330.6,0.022,115,0.103508,
-14.28,-170.71,2019-06-13 17:30:00,213,12.8,32.93,27.22222222222222,88.1,0.0,0.87530432,246.7,0.018,96.8,0.08710642,
-14.28,-170.71,2019-06-13 17:45:00,214,12.77,32.72,27.055555555555557,89.8,0.0,0.84982304,2.754,0.031,70.04,0.06303345,
-14.28,-170.71,2019-06-13 18:00:00,215,12.73,32.48,26.833333333333332,88.5,0.0,0.56684672,354.9,0.017,20.89,0.01879878,
-14.28,-170.71,2019-06-13 18:15:00,216,12.71,32.09,26.466666666666665,90.1,0.0,0.17613376,228.2,0.013,1.785,0.001606509,
-14.28,-170.71,2019-06-13 18:30:00,217,12.7,31.55,26.37777777777778,89.2,0.0,0.45285151999999995,313.0,0.014,0.139,0.000125492,
-14.28,-170.71,2019-06-13 18:45:00,218,12.69,31.11,26.3,90.2,0.0,0.49666144,223.6,0.022,0.006,5.68E-06,
-14.28,-170.71,2019-06-13 19:00:00,219,12.68,30.88,26.12777777777778,90.9,0.0,0.2369312,228.8,0.014,0.012,1.09E-05,
-14.28,-170.71,2019-06-13 19:15:00,220,12.67,30.62,26.088888888888885,90.4,0.0,0.39428928,200.7,0.015,0.006,5.58E-06,
-14.28,-170.71,2019-06-13 19:30:00,221,12.66,30.54,26.283333333333335,91.1,0.0,0.64060832,207.6,0.014,0.006,5.47E-06,
-14.28,-170.71,2019-06-13 19:45:00,222,12.66,30.52,26.088888888888885,91.6,0.0,0.13053568,248.4,0.004,0.007,6.22E-06,
-14.28,-170.71,2019-06-13 20:00:00,223,12.65,30.38,25.977777777777778,92.1,0.0,0.38668959999999997,284.2,0.007,0.006,5.58E-06,
-14.28,-170.71,2019-06-13 20:15:00,224,12.65,30.27,26.033333333333335,92.8,0.0,0.48369728,35.77,0.014,0.009,8.37E-06,
-14.28,-170.71,2019-06-13 20:30:00,225,12.64,30.21,26.244444444444444,91.5,0.0,1.22846592,340.3,0.022,0.011,1.03E-05,
-14.28,-170.71,2019-06-13 20:45:00,226,12.64,30.24,26.055555555555557,92.2,0.0,0.56237632,358.4,0.02,0.005,4.61E-06,
-14.28,-170.71,2019-06-13 21:00:00,227,12.63,30.23,26.305555555555554,90.8,0.0,0.85921088,332.4,0.024,0.009,7.83E-06,
-14.28,-170.71,2019-06-13 21:15:00,228,12.63,30.3,26.350000000000005,89.8,0.0,0.8100364800000001,311.2,0.017,0.009,8.26E-06,
-14.28,-170.71,2019-06-13 21:30:00,229,12.63,30.31,26.116666666666667,91.8,0.0,0.68441824,333.7,0.026,0.006,5.15E-06,
-14.28,-170.71,2019-06-13 21:45:00,230,12.62,30.27,26.311111111111114,90.8,0.0,0.994664,312.5,0.019,0.007,6.33E-06,
-14.28,-170.71,2019-06-13 22:00:00,231,12.62,30.29,26.216666666666665,92.6,0.0,0.44122848,355.1,0.017,0.006,5.26E-06,
-14.28,-170.71,2019-06-13 22:15:00,232,12.61,30.27,26.216666666666665,90.5,0.0,0.53465984,343.0,0.015,0.008,7.29E-06,
-14.28,-170.71,2019-06-13 22:30:00,233,12.61,30.26,26.17777777777778,93.2,0.0,0.1877568,259.4,0.009,0.011,9.76E-06,
-14.28,-170.71,2019-06-13 22:45:00,234,12.61,30.21,25.727777777777778,94.3,0.0,0.07286752,84.6,0.005,0.009,8.47E-06,
-14.28,-170.71,2019-06-13 23:00:00,235,12.6,29.97,25.438888888888894,96.4,0.0,0.06750304,184.3,0.008,0.006,5.04E-06,
-14.28,-170.71,2019-06-13 23:15:00,236,12.6,29.71,25.433333333333334,94.5,0.0,0.17971008,192.5,0.014,0.003,2.68E-06,
-14.28,-170.71,2019-06-13 23:30:00,237,12.59,29.52,25.761111111111113,93.8,0.0,0.13142975999999998,145.0,0.01,0.007,5.9E-06,
-14.28,-170.71,2019-06-13 23:45:00,238,12.59,29.4,25.577777777777783,93.3,0.0,0.40188896,98.0,0.011,0.008,7.29E-06,
-14.28,-170.71,2019-06-14 00:00:00,239,12.59,29.31,25.555555555555557,95.9,0.0,0.27627071999999997,155.1,0.014,0.005,4.08E-06,
-14.28,-170.71,2019-06-14 00:15:00,240,12.58,29.24,25.18333333333333,96.0,0.0,0.029504640000000002,109.3,0.005,0.005,4.83E-06,
-14.28,-170.71,2019-06-14 00:30:00,241,12.58,29.07,25.25555555555555,94.6,0.0,0.25973024,174.2,0.014,0.01,8.8E-06,
-14.28,-170.71,2019-06-14 00:45:00,242,12.57,28.96,25.300000000000004,94.0,0.0,0.31650432,155.8,0.017,0.009,8.15E-06,
-14.28,-170.71,2019-06-14 01:00:00,243,12.57,29.07,25.99444444444445,92.9,0.0,0.72107552,147.0,0.02,0.011,9.65E-06,
-14.28,-170.71,2019-06-14 01:15:00,244,12.57,29.13,25.622222222222224,95.2,0.0,0.21770847999999998,173.1,0.012,0.007,6.65E-06,
-14.28,-170.71,2019-06-14 01:30:00,245,12.56,29.13,25.216666666666665,95.8,0.0,0.2704592,205.7,0.009,0.008,7.62E-06,
-14.28,-170.71,2019-06-14 01:45:00,246,12.56,29.01,25.133333333333333,96.3,0.0,0.25302463999999997,260.0,0.014,0.003,2.79E-06,
-14.28,-170.71,2019-06-14 02:00:00,247,12.55,28.9,24.838888888888885,98.0,0.0,0.07063232,139.4,0.004,0.011,9.97E-06,
-14.28,-170.71,2019-06-14 02:15:00,248,12.55,28.72,24.627777777777776,98.1,0.0,0.14797024,155.1,0.011,0.005,4.08E-06,
-14.28,-170.71,2019-06-14 02:30:00,249,12.55,28.54,24.561111111111106,98.5,0.0,0.06973823999999999,136.0,0.006,0.009,7.72E-06,
-14.28,-170.71,2019-06-14 02:45:00,250,12.54,28.43,24.41111111111111,98.9,0.0,0.052750719999999994,168.7,0.0,0.006,5.04E-06,
-14.28,-170.71,2019-06-14 03:00:00,251,12.54,28.33,24.683333333333337,97.9,0.0,0.27671776,152.9,0.02,0.006,5.79E-06,
-14.28,-170.71,2019-06-14 03:15:00,252,12.53,28.39,24.894444444444446,97.4,0.0,0.22486112,179.7,0.013,0.005,4.93E-06,
-14.28,-170.71,2019-06-14 03:30:00,253,12.53,28.44,24.627777777777776,98.1,0.0,0.044704,75.77,0.0,0.006,5.04E-06,
-14.28,-170.71,2019-06-14 03:45:00,254,12.53,28.43,24.60555555555556,97.8,0.0,0.13947647999999999,160.8,0.011,0.002,2.04E-06,
-14.28,-170.71,2019-06-14 04:00:00,255,12.52,28.4,24.505555555555556,98.1,0.0,0.32365696,140.4,0.013,0.005,4.18E-06,
-14.28,-170.71,2019-06-14 04:15:00,256,12.52,28.34,24.372222222222224,98.4,0.0,0.12427712,150.9,0.007,0.011,9.55E-06,
-14.28,-170.71,2019-06-14 04:30:00,257,12.52,28.25,24.427777777777777,98.8,0.0,0.17300448,150.4,0.013,0.008,7.62E-06,
-14.28,-170.71,2019-06-14 04:45:00,258,12.51,28.18,24.361111111111107,98.6,0.0,0.23782528,170.0,0.01,0.007,6.54E-06,
-14.28,-170.71,2019-06-14 05:00:00,259,12.51,28.17,24.355555555555558,98.3,0.0,0.14707616,130.3,0.011,0.007,6.11E-06,
-14.28,-170.71,2019-06-14 05:15:00,260,12.5,28.16,24.33888888888889,98.3,0.0,0.1184656,97.2,0.004,0.008,6.86E-06,
-14.28,-170.71,2019-06-14 05:30:00,261,12.5,28.15,24.444444444444443,98.2,0.0,0.15109952000000001,161.0,0.013,0.008,7.08E-06,
-14.28,-170.71,2019-06-14 05:45:00,262,12.5,28.15,24.316666666666663,99.5,0.0,0.04068064,145.4,0.005,0.01,9.12E-06,
-14.28,-170.71,2019-06-14 06:00:00,263,12.49,28.18,24.294444444444448,99.4,0.0,0.07197344,126.4,0.005,0.008,6.97E-06,
-14.28,-170.71,2019-06-14 06:15:00,264,12.49,28.24,24.461111111111112,99.4,0.0,0.29102304,154.2,0.021,0.006,5.68E-06,
-14.28,-170.71,2019-06-14 06:30:00,265,12.49,28.27,24.616666666666667,97.3,0.0,0.18507456,141.2,0.009,0.101,9.07E-05,
-14.28,-170.71,2019-06-14 06:45:00,266,12.48,28.37,24.727777777777778,98.0,0.0,0.08091424,150.7,0.01,1.679,0.001511157,
-14.28,-170.71,2019-06-14 07:00:00,267,12.48,28.45,24.549999999999997,98.6,0.0,0.08404352,158.1,0.008,6.522,0.005869583,
-14.28,-170.71,2019-06-14 07:15:00,268,12.48,28.48,24.616666666666667,97.8,0.0,0.1966976,159.6,0.015,20.89,0.01879985,
-14.28,-170.71,2019-06-14 07:30:00,269,12.51,28.85,25.372222222222224,95.9,0.0,0.04380992,141.2,0.005,74.54,0.06708512,
-14.28,-170.71,2019-06-14 07:45:00,270,12.53,29.49,25.900000000000002,96.3,0.0,0.10192512000000001,116.7,0.005,79.68,0.07171137,
-14.28,-170.71,2019-06-14 08:00:00,271,12.53,29.95,26.17777777777778,93.0,0.0,0.06750304,138.3,0.009,111.2,0.1000444,
-14.28,-170.71,2019-06-14 08:15:00,272,12.54,30.32,26.488888888888894,91.3,0.0,0.10863072,290.8,0.007,101.2,0.09107325,
-14.28,-170.71,2019-06-14 08:30:00,273,12.56,30.77,26.722222222222218,92.3,0.0,0.72062848,133.2,0.017,129.5,0.1165366,
-14.28,-170.71,2019-06-14 08:45:00,274,12.57,31.09,26.944444444444443,90.2,0.0,0.491744,305.0,0.013,119.3,0.1073364,
-14.28,-170.71,2019-06-14 09:00:00,275,12.57,31.31,26.833333333333332,92.1,0.0,0.38400735999999996,0.646,0.01,126.1,0.1135072,
-14.28,-170.71,2019-06-14 09:15:00,276,12.63,31.86,27.277777777777775,86.0,0.0,0.37059615999999995,51.03,0.019,233.8,0.2104276,
-14.28,-170.71,2019-06-14 09:30:00,277,12.8,33.54,28.333333333333332,80.9,0.0,0.48593248,320.6,0.023,486.1,0.4375069,
-14.28,-170.71,2019-06-14 09:45:00,278,13.22,37.91,29.22222222222222,80.5,0.0,0.9843820799999999,1.395,0.024,708.5,0.6376503,
-14.28,-170.71,2019-06-14 10:00:00,279,13.29,40.0,29.055555555555557,80.3,0.0,1.05590848,304.2,0.013,650.1,0.5850658,
-14.28,-170.71,2019-06-14 10:15:00,280,13.25,40.39,29.055555555555557,77.02,0.0,0.9258198400000001,181.5,0.024,785.5,0.7069111,
-14.28,-170.71,2019-06-14 10:30:00,281,13.17,40.6,29.333333333333332,79.95,0.0,1.1600688000000001,309.2,0.018,605.9,0.5452859,
-14.28,-170.71,2019-06-14 10:45:00,282,13.22,40.5,28.555555555555557,81.3,0.0,1.6822115199999998,153.2,0.027,748.1,0.6732869,
-14.28,-170.71,2019-06-14 11:00:00,283,13.23,40.07,28.72222222222222,82.2,0.0,1.72468032,155.4,0.017,686.7,0.6180649,
-14.28,-170.71,2019-06-14 11:15:00,284,13.23,39.82,28.833333333333332,84.0,0.0,1.2865811200000001,171.0,0.007,748,0.6731906,
-14.28,-170.71,2019-06-14 11:30:00,285,13.21,39.9,28.444444444444443,82.7,0.0,1.9531177599999998,150.4,0.029,616.6,0.5549639,
-14.28,-170.71,2019-06-14 11:45:00,286,13.23,38.54,28.333333333333332,81.2,0.0,1.94641216,167.3,0.031,656.2,0.5905833,
-14.28,-170.71,2019-06-14 12:00:00,287,13.22,39.09,28.277777777777782,81.6,0.0,2.4386032,166.3,0.027,599.3,0.5393437,
-14.28,-170.71,2019-06-14 12:15:00,288,13.2,37.79,28.22222222222222,77.66,0.0,2.04386688,137.5,0.021,555.3,0.4997394,
-14.28,-170.71,2019-06-14 12:30:00,289,13.25,37.9,28.61111111111111,79.04,0.0,1.329944,176.5,0.023,660.2,0.5941361,
-14.28,-170.71,2019-06-14 12:45:00,290,13.2,37.84,28.88888888888889,78.05,0.0,1.59995616,95.8,0.013,535.6,0.482081,
-14.28,-170.71,2019-06-14 13:00:00,291,13.22,37.98,29.0,80.2,0.0,1.486408,7.16,0.019,570.9,0.5138195,
-14.28,-170.71,2019-06-14 13:15:00,292,13.28,38.9,28.72222222222222,83.0,0.0,2.0872297599999996,138.4,0.021,572.6,0.5153069,
-14.28,-170.71,2019-06-14 13:30:00,293,13.21,37.97,28.666666666666668,82.0,0.0,1.1176,104.8,0.015,474,0.4265828,
-14.28,-170.71,2019-06-14 13:45:00,294,13.11,37.17,28.72222222222222,83.8,0.0,1.2383008,220.0,0.015,372.2,0.3350218,
-14.28,-170.71,2019-06-14 14:00:00,295,13.14,36.56,28.444444444444443,79.75,0.0,1.55972256,180.4,0.021,392.3,0.3530352,
-14.28,-170.71,2019-06-14 14:15:00,296,13.22,37.27,28.61111111111111,79.94,0.0,1.63661344,285.7,0.018,542.4,0.4881878,
-14.28,-170.71,2019-06-14 14:30:00,297,13.23,37.52,29.22222222222222,77.56,0.0,1.10910624,341.6,0.021,540.9,0.4868082,
-14.28,-170.71,2019-06-14 14:45:00,298,13.19,37.88,29.333333333333332,76.09,0.0,0.94280736,311.6,0.015,463.4,0.4170856,
-14.28,-170.71,2019-06-14 15:00:00,299,13.11,37.6,28.555555555555557,81.5,0.0,1.31563872,157.8,0.013,315.8,0.284244,
-14.28,-170.71,2019-06-14 15:15:00,300,13.12,36.52,28.277777777777782,81.0,0.0,1.3576604799999998,207.2,0.018,313.7,0.2822953,
-14.28,-170.71,2019-06-14 15:30:00,301,13.12,35.99,28.22222222222222,85.7,0.0,1.26244096,299.6,0.011,333,0.2996826,
-14.28,-170.71,2019-06-14 15:45:00,302,13.06,35.34,28.277777777777782,83.1,0.0,0.8247888,279.8,0.016,278.4,0.250541,
-14.28,-170.71,2019-06-14 16:00:00,303,13.06,35.07,28.277777777777782,85.4,0.0,0.9441484800000001,228.0,0.018,249.9,0.2248732,
-14.28,-170.71,2019-06-14 16:15:00,304,12.98,34.84,27.88888888888889,84.0,0.0,0.9061500800000001,329.3,0.028,196.4,0.1767713,
-14.28,-170.71,2019-06-14 16:30:00,305,13.02,34.31,28.22222222222222,83.8,0.0,0.66787776,226.2,0.016,257.3,0.2315655,
-14.28,-170.71,2019-06-14 16:45:00,306,12.89,34.16,27.666666666666668,88.0,0.0,0.8900566400000001,297.4,0.02,81.6,0.07347137,
-14.28,-170.71,2019-06-14 17:00:00,307,12.85,33.59,27.333333333333332,88.2,0.0,0.81093056,337.2,0.025,70.45,0.06340489,
-14.28,-170.71,2019-06-14 17:15:00,308,12.85,33.03,27.38888888888889,88.1,0.0,0.7018528,305.3,0.028,101.3,0.09116903,
-14.28,-170.71,2019-06-14 17:30:00,309,12.82,32.79,27.444444444444446,88.4,0.0,1.37151872,318.3,0.023,55.4,0.04986164,
-14.28,-170.71,2019-06-14 17:45:00,310,12.8,32.59,27.333333333333332,87.9,0.0,0.94996,139.3,0.017,51.65,0.04648891,
-14.28,-170.71,2019-06-14 18:00:00,311,12.77,32.32,27.11111111111111,87.7,0.0,0.7443216,340.1,0.025,11.73,0.01055322,
-14.28,-170.71,2019-06-14 18:15:00,312,12.75,32.09,26.944444444444443,89.4,0.0,0.53778912,323.2,0.014,1.36,0.001223706,
-14.28,-170.71,2019-06-14 18:30:00,313,12.74,31.77,26.944444444444443,89.4,0.0,0.48548544000000005,350.4,0.017,0.116,0.000104577,
-14.28,-170.71,2019-06-14 18:45:00,314,12.74,31.61,27.055555555555557,88.0,0.0,0.9141967999999999,1.887,0.022,0.009,7.83E-06,
-14.28,-170.71,2019-06-14 19:00:00,315,12.73,31.54,26.888888888888893,89.1,0.0,0.37596063999999996,351.2,0.014,0.006,5.47E-06,
-14.28,-170.71,2019-06-14 19:15:00,316,12.72,31.45,26.888888888888893,88.0,0.0,0.5266131199999999,339.1,0.016,0.006,5.04E-06,
-14.28,-170.71,2019-06-14 19:30:00,317,12.72,31.42,26.944444444444443,87.4,0.0,0.58025792,4.783,0.017,0.005,4.5E-06,
-14.28,-170.71,2019-06-14 19:45:00,318,12.71,31.4,26.888888888888893,88.4,0.0,0.7961782399999999,359.3,0.015,0.007,6.01E-06,
-14.28,-170.71,2019-06-14 20:00:00,319,12.71,31.34,26.944444444444443,86.8,0.0,0.72599296,38.44,0.019,0.006,5.79E-06,
-14.28,-170.71,2019-06-14 20:15:00,320,12.7,31.32,27.055555555555557,87.4,0.0,0.78589632,187.5,0.017,0.01,8.8E-06,
-14.28,-170.71,2019-06-14 20:30:00,321,12.7,31.3,26.944444444444443,88.6,0.0,0.75862688,35.39,0.023,0.006,5.15E-06,
-14.28,-170.71,2019-06-14 20:45:00,322,12.69,31.31,26.944444444444443,88.5,0.0,0.6826300799999999,316.7,0.018,0.008,7.19E-06,
-14.28,-170.71,2019-06-14 21:00:00,323,12.69,31.29,26.833333333333332,86.7,0.0,1.34916672,327.0,0.028,0.007,6.65E-06,
-14.28,-170.71,2019-06-14 21:15:00,324,12.69,31.19,26.944444444444443,86.8,0.0,0.8627872,16.19,0.016,0.014,1.23E-05,
-14.28,-170.71,2019-06-14 21:30:00,325,12.68,31.11,26.888888888888893,88.7,0.0,0.81182464,234.3,0.023,0.005,4.5E-06,
-14.28,-170.71,2019-06-14 21:45:00,326,12.68,31.08,26.77777777777778,88.1,0.0,1.12519968,356.3,0.03,0.007,6.65E-06,
-14.28,-170.71,2019-06-14 22:00:00,327,12.67,31.03,26.833333333333332,87.6,0.0,0.94012512,336.9,0.028,0.013,1.2E-05,
-14.28,-170.71,2019-06-14 22:15:00,328,12.67,31.05,26.77777777777778,88.0,0.0,0.76756768,332.3,0.02,0.006,5.26E-06,
-14.28,-170.71,2019-06-14 22:30:00,329,12.67,31.04,26.77777777777778,87.9,0.0,0.7733791999999999,354.9,0.018,0.002,1.93E-06,
-14.28,-170.71,2019-06-14 22:45:00,330,12.66,31.0,26.722222222222218,86.9,0.0,0.72375776,295.3,0.02,0.013,1.16E-05,
-14.28,-170.71,2019-06-14 23:00:00,331,12.66,30.92,26.722222222222218,88.6,0.0,0.7398512,326.2,0.021,0.008,7.19E-06,
-14.28,-170.71,2019-06-14 23:15:00,332,12.65,30.84,26.666666666666668,87.1,0.0,1.02014528,345.8,0.027,0.002,2.15E-06,
-14.28,-170.71,2019-06-14 23:30:00,333,12.65,30.81,26.722222222222218,87.9,0.0,0.5900928,343.7,0.012,0.008,7.19E-06,
-14.28,-170.71,2019-06-14 23:45:00,334,12.65,30.79,26.622222222222224,87.6,0.0,0.7411923199999999,286.9,0.021,0.004,3.86E-06,
-14.28,-170.71,2019-06-15 00:00:00,335,12.64,30.76,26.666666666666668,88.2,0.0,0.70989952,2.701,0.017,0.006,5.79E-06,
-14.28,-170.71,2019-06-15 00:15:00,336,12.64,30.73,26.63888888888889,88.3,0.0,0.66430144,170.3,0.019,0.006,5.15E-06,
-14.28,-170.71,2019-06-15 00:30:00,337,12.64,30.79,26.666666666666668,87.8,0.0,1.23025408,335.8,0.03,0.006,5.68E-06,
-14.28,-170.71,2019-06-15 00:45:00,338,12.63,30.82,26.63888888888889,88.1,0.0,1.13011712,350.6,0.019,0.009,8.47E-06,
-14.28,-170.71,2019-06-15 01:00:00,339,12.63,30.82,26.722222222222218,87.7,0.0,0.76622656,57.19,0.017,0.008,7.29E-06,
-14.28,-170.71,2019-06-15 01:15:00,340,12.62,30.85,26.722222222222218,87.0,0.0,0.62630304,58.57,0.016,0.006,5.47E-06,
-14.28,-170.71,2019-06-15 01:30:00,341,12.62,30.85,26.63888888888889,88.3,0.0,0.85250528,299.0,0.018,0.009,8.37E-06,
-14.28,-170.71,2019-06-15 01:45:00,342,12.62,30.83,26.65555555555556,88.1,0.0,1.03757984,359.9,0.028,0.005,4.4E-06,
-14.28,-170.71,2019-06-15 02:00:00,343,12.61,30.82,26.62777777777778,88.4,0.0,1.01746304,351.5,0.024,0.003,2.25E-06,
-14.28,-170.71,2019-06-15 02:15:00,344,12.61,30.81,26.722222222222218,88.1,0.0,0.82165952,71.57,0.018,0.006,5.26E-06,
-14.28,-170.71,2019-06-15 02:30:00,345,12.6,30.83,26.666666666666668,87.5,0.0,0.80109568,7.535,0.023,0.006,5.04E-06,
-14.28,-170.71,2019-06-15 02:45:00,346,12.6,30.9,26.722222222222218,88.2,0.0,0.9302902399999999,6.503,0.025,0.004,3.65E-06,
-14.28,-170.71,2019-06-15 03:00:00,347,12.6,30.96,26.77777777777778,87.5,0.0,0.89944448,340.1,0.02,0.007,6.65E-06,
-14.28,-170.71,2019-06-15 03:15:00,348,12.59,30.96,26.722222222222218,88.5,0.0,0.87753952,351.9,0.013,0.006,5.47E-06,
-14.28,-170.71,2019-06-15 03:30:00,349,12.59,30.92,26.722222222222218,88.1,0.0,0.8368588800000001,10.57,0.028,0.007,6.01E-06,
-14.28,-170.71,2019-06-15 03:45:00,350,12.58,30.89,26.64444444444444,87.5,0.0,1.07826048,3.451,0.024,0.011,9.55E-06,
-14.28,-170.71,2019-06-15 04:00:00,351,12.58,30.91,26.833333333333332,84.9,0.0,0.98035872,355.4,0.023,0.003,2.47E-06,
-14.28,-170.71,2019-06-15 04:15:00,352,12.58,30.91,26.77777777777778,86.0,0.0,0.91509088,315.0,0.021,0.007,6.65E-06,
-14.28,-170.71,2019-06-15 04:30:00,353,12.57,30.88,26.63888888888889,87.3,0.0,0.63434976,326.3,0.023,0.008,7.19E-06,
-14.28,-170.71,2019-06-15 04:45:00,354,12.57,30.85,26.77777777777778,86.8,0.0,1.1265408,177.0,0.019,0.004,3.86E-06,
-14.28,-170.71,2019-06-15 05:00:00,355,12.56,30.88,26.544444444444444,89.9,0.0,1.1421872,332.9,0.019,0.003,2.36E-06,
-14.28,-170.71,2019-06-15 05:15:00,356,12.56,30.78,26.3,89.4,0.0,0.98617024,8.06,0.02,0.007,5.9E-06,
-14.28,-170.71,2019-06-15 05:30:00,357,12.56,30.49,26.25,91.1,0.0,0.7018528,230.0,0.017,0.004,3.65E-06,
-14.28,-170.71,2019-06-15 05:45:00,358,12.56,30.37,25.700000000000003,92.6,0.0,1.7099280000000001,332.5,0.03,0.008,7.29E-06,
-14.28,-170.71,2019-06-15 06:00:00,359,12.55,30.05,25.416666666666668,96.6,0.0,0.46670976000000003,345.3,0.018,0.005,4.4E-06,
-14.28,-170.71,2019-06-15 06:15:00,360,12.55,29.74,25.561111111111114,93.7,0.0,0.74029824,323.4,0.016,0.007,5.9E-06,
-14.28,-170.71,2019-06-15 06:30:00,361,12.54,29.65,25.51666666666667,93.1,0.0,1.62230816,346.7,0.025,0.101,9.07E-05,
-14.28,-170.71,2019-06-15 06:45:00,362,12.54,29.53,25.055555555555554,94.0,0.0,0.6759244799999999,246.9,0.019,1.195,0.001075583,
-14.28,-170.71,2019-06-15 07:00:00,363,12.54,29.15,24.73888888888889,91.9,0.0,0.56282336,193.6,0.02,5.129,0.004615953,
-14.28,-170.71,2019-06-15 07:15:00,364,12.56,29.13,24.994444444444444,96.0,1.016,0.49979072,102.4,0.015,44.55,0.04009591,
-14.28,-170.71,2019-06-15 07:30:00,365,12.58,29.36,25.022222222222226,96.2,0.254,1.3956588799999998,348.7,0.023,84.7,0.07619067,
-14.28,-170.71,2019-06-15 07:45:00,366,12.65,29.53,25.200000000000003,91.6,1.778,1.07423712,252.1,0.019,141.9,0.1276974,
-14.28,-170.71,2019-06-15 08:00:00,367,12.58,29.33,25.622222222222224,97.3,0.0,1.57671008,64.73,0.013,61.68,0.05551242,
-14.28,-170.71,2019-06-15 08:15:00,368,12.58,29.47,25.538888888888888,95.7,0.0,0.9633711999999999,352.9,0.025,81.3,0.07316557,
